num_forms,num_password_inputs,external_form_action,empty_form_action,mailto_form_action,num_links,external_link_ratio,empty_link_ratio,ip_link_count,num_resources,external_resource_ratio,uses_eval,uses_document_write,uses_settimeout,uses_setinterval,uses_window_location,uses_onmouseover,num_scripts,num_iframes,hidden_iframes,html_length,num_tags,phishing_keyword_count,urgency_word_count,avg_js_entropy,max_js_entropy,obfuscated_js_count,input_count,hidden_fields_count,has_sensitive_fields,has_marquee,has_hidden_redirect,image_count,external_images_count,cdn_images_count,brand_impersonation,facebook_cookie_harvesting
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,0,326,0.027607361963190184,0.003067484662576687,0,66,0.6212121212121212,0,0,0,0,0,0,20,1,1,138520,1825,7,0,4.797206150885393,5.239596335511515,7,6,0,1,0,0,11,4,4,1,1
1,1,0,0,0,1,0.0,0.0,0,6,0.0,0,0,0,0,0,0,3,0,0,4574,45,1,0,4.735151891583221,4.735151891583221,1,5,1,1,0,1,1,0,0,0,0
1,0,0,1,0,59,0.1016949152542373,0.0,0,113,0.8761061946902655,0,0,0,0,0,0,31,3,2,455387,1364,6,0,4.91656300218192,5.276977151433592,10,5,0,0,0,0,43,43,0,0,0
1,0,0,1,0,69,0.17391304347826086,0.0,0,45,0.3333333333333333,0,0,0,0,0,0,26,2,1,44148,421,0,0,4.9263882372586405,5.274805492365834,3,1,0,0,0,0,6,0,0,1,0
1,0,0,1,0,237,0.10970464135021098,0.05907172995780591,0,71,0.08450704225352113,0,0,0,0,1,0,52,2,0,459013,1528,0,0,4.684035587556025,5.406084062972634,25,8,3,1,0,0,10,0,0,1,1
0,0,0,0,0,0,0.0,0.0,0,47,0.19148936170212766,0,0,1,0,0,0,17,4,1,34752,83,0,0,4.900694321178247,5.359206034632776,5,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,121,0.049586776859504134,0.008264462809917356,0,64,0.40625,0,0,1,0,1,0,27,4,3,85538,639,1,0,5.283972269793649,5.460360186730176,9,11,5,0,0,0,20,3,0,0,0
4,1,0,0,0,191,0.05235602094240838,0.0,0,72,0.3472222222222222,0,0,1,1,1,0,40,4,3,203493,1134,9,0,4.534585957777177,5.366309215316272,21,9,4,1,0,0,12,2,0,1,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,210,0.19523809523809524,0.009523809523809525,0,77,0.19480519480519481,0,0,0,0,0,0,39,3,0,122983,676,1,0,4.864520833522898,5.255305263445626,11,2,0,0,0,0,16,1,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,3,0,67,0.11940298507462686,0.014925373134328358,0,116,0.31896551724137934,1,0,1,1,1,0,94,12,4,371425,1412,26,0,4.882981622522785,5.627875958972592,45,24,0,1,0,0,13,6,3,1,0
4,0,0,3,0,329,0.0547112462006079,0.00303951367781155,0,81,0.037037037037037035,0,0,1,0,1,0,33,3,0,183977,1264,4,0,4.611883789837756,5.082294037272892,10,7,0,0,0,0,25,0,0,0,1
8,0,0,8,0,3753,0.4545696775912603,0.49533706368238745,0,1820,0.0038461538461538464,0,0,0,0,0,0,16,3,0,5848290,41780,22,0,5.0229377212398765,5.475851276644188,6,1170,0,0,0,0,1776,1,0,1,0
0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0,1,0,0,0,1,0,0,20901,39,1,0,5.630354566943492,5.630354566943492,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,19,0.2631578947368421,0.0,0,23,0.13043478260869565,0,0,0,0,0,0,3,2,2,84253,532,6,0,5.286208434060561,5.286208434060561,1,8,4,1,0,0,2,2,2,1,0
0,0,0,0,0,28,0.6071428571428571,0.0,0,91,0.08791208791208792,0,0,1,0,0,0,28,5,1,69507,270,1,0,4.6857819113655514,5.2592011888983965,4,1,0,0,0,0,9,1,0,1,0
0,0,0,0,0,1,0.0,0.0,0,93,0.0,0,0,0,0,0,0,0,0,0,11955,118,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,55,0.5636363636363636,0.01818181818181818,0,66,0.24242424242424243,0,1,1,1,1,0,37,1,1,68369,585,0,0,4.992889250871125,5.70479663252942,14,11,11,0,0,0,18,0,0,1,1
0,0,0,0,0,35,0.2,0.0,0,37,0.6216216216216216,0,0,0,0,0,0,14,1,0,189650,380,2,0,5.0936694851028115,5.240762723194936,3,2,0,0,0,0,14,5,5,1,0
1,1,0,1,0,13,0.46153846153846156,0.0,0,50,0.1,0,0,0,0,0,0,45,1,1,18629,147,3,0,5.13075225755581,5.234152119327569,3,2,0,1,0,0,1,1,1,1,0
1,0,0,1,0,119,0.4369747899159664,0.15966386554621848,0,29,0.20689655172413793,0,0,0,0,1,0,15,4,0,115702,875,9,0,4.835207139444458,5.256607687741801,2,7,0,0,0,0,4,1,0,1,0
1,0,0,1,0,23,0.13043478260869565,0.0,0,81,0.07407407407407407,0,0,1,0,0,0,10,0,0,169648,220,0,0,5.0714817453615435,5.116284274416637,4,3,1,0,0,0,0,0,0,1,1
3,1,0,1,0,286,0.045454545454545456,0.0034965034965034965,0,95,0.10526315789473684,0,0,0,0,0,0,31,4,0,122326,1229,5,0,4.7872472523342795,5.098963282798912,4,9,3,1,0,0,42,2,1,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,70,0.12857142857142856,0.04285714285714286,0,15,0.0,0,0,0,0,0,0,4,0,0,52685,386,15,3,5.249294605646302,5.391692896360583,2,1,0,0,0,0,4,0,0,0,0
1,0,0,0,0,54,0.07407407407407407,0.0,0,33,0.0,0,0,0,0,0,0,10,0,0,21372,299,0,0,5.492266962327208,5.492266962327208,1,2,0,0,0,0,14,0,0,0,0
3,0,0,0,0,719,0.02642559109874826,0.0013908205841446453,0,323,0.05263157894736842,0,0,1,1,1,1,53,0,0,265739,3233,8,0,4.927367351593705,5.2711354212669885,28,3,0,0,0,0,252,0,0,0,1
4,2,0,1,0,155,0.0,0.01935483870967742,0,101,0.019801980198019802,1,0,0,0,1,0,26,1,1,124653,1175,1,0,4.492084315654515,5.277131666010587,6,76,12,1,0,0,48,0,1,1,0
0,0,0,0,0,16,0.0,0.0,0,44,0.36363636363636365,0,0,0,0,0,0,29,1,0,19221,260,0,0,5.130845182710402,5.856256113392647,8,15,8,1,0,0,11,1,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,6,0.16666666666666666,0.0,0,23,0.30434782608695654,0,1,0,0,0,0,13,3,0,9421,114,4,0,4.876866857385707,4.9660797392626295,4,5,0,1,0,0,3,0,0,0,0
1,0,0,0,0,7,0.2857142857142857,0.14285714285714285,0,33,0.6666666666666666,1,0,1,1,1,0,11,1,1,331060,136,0,0,5.136701074529406,5.728722847325764,8,8,7,1,0,1,2,0,0,0,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,112,0.07142857142857142,0.07142857142857142,0,90,0.13333333333333333,0,0,1,0,0,0,49,6,2,94985,628,0,0,4.913874111874258,5.463542712663265,13,1,0,0,0,0,20,0,20,0,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,212,0.04245283018867924,0.0,0,62,0.0,0,0,0,0,0,0,34,0,0,221039,1815,6,0,4.931801935956784,5.41673168169428,6,5,0,0,0,0,3,0,0,0,0
4,2,0,0,0,292,0.030821917808219176,0.00684931506849315,0,99,0.1414141414141414,0,0,0,0,0,0,15,6,1,330470,3209,0,0,4.596247972163859,5.082217204048353,3,15,7,1,0,0,70,4,0,0,0
2,0,0,0,0,183,0.16939890710382513,0.0,0,50,0.16,0,0,0,0,0,0,14,3,2,163724,957,3,0,4.985933902233322,5.063968644336579,2,2,0,0,0,0,19,0,0,1,0
3,1,0,2,0,538,0.13568773234200743,0.0055762081784386614,0,253,0.6640316205533597,0,0,1,1,1,0,91,4,1,957450,4552,0,0,4.796822590266539,5.96600183171626,41,17,11,1,0,0,136,107,107,0,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,94220,5,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,12,0.25,0.08333333333333333,0,26,0.11538461538461539,0,0,0,0,0,0,13,0,0,76626,154,0,0,4.09599790660671,4.431110771508579,0,6,3,0,1,0,2,2,0,1,0
4,1,0,3,0,121,0.09090909090909091,0.008264462809917356,0,66,0.3333333333333333,0,0,0,0,0,0,44,4,3,108714,1233,0,0,5.1501443667276385,5.914091658135999,19,26,9,1,0,0,14,5,0,1,0
0,0,0,0,0,99,0.1919191919191919,0.08080808080808081,0,49,0.1836734693877551,0,0,0,0,0,0,20,1,1,58456,539,5,0,4.938590211181279,5.224311989699546,7,3,0,1,0,0,17,1,0,0,0
2,0,0,0,0,102,0.029411764705882353,0.0,0,454,0.00881057268722467,0,0,0,0,0,0,407,2,0,3728388,2289,84,5,4.644354479939818,6.071775012006274,313,2,0,0,0,0,6,0,0,1,0
4,0,0,2,0,77,0.11688311688311688,0.025974025974025976,0,160,0.08125,0,0,1,1,1,0,79,3,2,198512,808,0,0,4.868691238251988,5.459963287525462,16,4,0,1,0,0,29,0,29,0,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,195,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0.4,0.0,0,31,0.45161290322580644,0,0,1,0,1,0,19,3,0,39724,130,2,0,4.951625621897186,5.459871386368965,4,1,0,0,0,0,4,1,0,1,0
1,0,0,0,0,118,0.07627118644067797,0.00847457627118644,0,30,0.13333333333333333,0,0,0,0,1,0,15,2,2,123650,552,0,0,5.142119577246686,5.515368618632571,7,1,0,0,0,0,3,0,0,1,0
1,0,0,1,0,139,0.06474820143884892,0.0,0,47,0.2127659574468085,0,0,0,0,1,0,36,0,0,43432,531,0,0,4.679883228531453,5.113935845979252,18,1,0,0,0,0,1,1,1,1,0
1,0,0,1,0,2,0.0,0.0,0,25,0.56,0,0,0,0,0,0,19,2,0,9164,67,1,0,0.0,0.0,0,1,0,0,0,0,4,1,0,1,0
1,0,0,0,0,6,1.0,0.0,0,31,0.1935483870967742,0,0,0,0,0,0,17,1,1,89788,98,2,0,4.94026048615666,5.293530672665636,4,1,0,1,0,0,2,0,0,1,0
2,1,0,1,0,20,0.0,0.05,0,13,0.23076923076923078,0,0,0,0,0,0,3,0,0,7341,110,4,0,4.916031728380108,5.150234986298688,2,8,2,1,0,0,2,1,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,23,0.6521739130434783,0,0,1,1,1,0,20,2,1,67917,37,0,0,4.811586456782672,5.368525679273455,7,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,89,0.10112359550561797,0.0,0,72,0.1111111111111111,0,0,1,0,1,0,46,8,0,212000,948,1,0,4.88536468934092,5.30868631640222,21,3,0,0,0,0,10,1,0,1,1
0,0,0,0,0,0,0.0,0.0,0,3,0.0,0,0,0,0,0,0,2,0,0,1507,11,1,0,5.407962016217061,5.407962016217061,2,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,121,0.09917355371900827,0.0,0,214,0.10747663551401869,0,0,1,0,1,0,66,3,2,620071,1603,0,0,4.727693172209997,5.426018372375617,25,4,0,0,0,0,62,2,20,1,1
1,0,0,0,0,274,0.029197080291970802,0.0,0,83,0.27710843373493976,0,0,0,0,1,0,41,3,2,386126,2334,3,0,4.614147549689354,5.31263245040997,9,1,0,0,0,0,25,1,0,0,0
2,0,0,0,0,197,0.27918781725888325,0.03553299492385787,0,119,0.09243697478991597,1,0,0,0,0,0,64,2,1,318386,1721,0,0,4.860833154847138,5.416725051809711,13,10,0,0,0,0,17,0,0,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,142,0.04225352112676056,0.04929577464788732,0,71,0.1267605633802817,0,0,1,0,1,0,34,4,2,78111,675,14,0,5.163644400852939,5.712549566037201,17,0,0,0,0,0,8,0,0,1,1
0,0,0,0,0,2,0.5,0.5,0,3,0.3333333333333333,0,0,0,0,0,0,3,0,0,19372,44,1,0,6.136629815233116,6.136629815233116,1,1,1,0,0,1,0,0,0,0,0
0,0,0,0,0,37,0.2972972972972973,0.0,0,18,0.1111111111111111,0,0,0,0,0,0,3,0,0,11554,160,14,0,5.119547845948624,5.119547845948624,1,0,0,0,0,0,3,1,0,1,0
1,1,0,1,0,88,0.22727272727272727,0.022727272727272728,0,25,0.24,0,0,0,0,0,0,17,3,0,194656,393,6,0,4.556240750942419,4.886638310840542,2,4,0,1,0,0,4,0,0,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,30,0.26666666666666666,0.0,0,16,0.5,0,0,1,0,0,0,12,0,0,65935,240,11,0,4.340775972688423,5.681616713650424,5,0,0,0,0,0,2,2,0,1,0
0,0,0,0,0,20,0.1,0.0,0,15,0.4,0,0,0,0,0,0,11,0,0,17533,141,0,0,5.001551023578753,5.123888399990692,3,1,1,0,0,0,1,0,0,0,0
2,0,0,2,0,8,0.0,0.125,0,37,0.16216216216216217,0,0,0,0,0,0,8,2,0,15374,184,16,0,0.0,0.0,0,6,2,1,0,0,14,0,0,0,0
2,1,0,1,0,22,0.09090909090909091,0.3181818181818182,0,52,0.038461538461538464,0,0,0,0,0,0,28,4,1,40440,202,6,0,4.9162125689122185,5.455716568256912,8,13,10,1,0,1,5,0,0,0,0
7,0,0,4,0,154,0.07142857142857142,0.09740259740259741,0,124,0.06451612903225806,0,0,1,1,1,0,57,2,1,325672,2389,2,0,4.817157409773206,5.6470062909007,24,5,0,0,0,0,60,1,0,0,0
2,0,0,0,0,403,0.0024813895781637717,0.0024813895781637717,0,390,0.7307692307692307,0,0,0,0,1,0,109,0,0,733184,3223,11,0,4.9992964471630374,5.417176572287292,85,4,1,0,0,0,269,265,265,0,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,572,6,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,8,0.0,0.0,0,80,0.3625,0,1,1,0,1,0,61,5,3,159629,213,0,0,4.829789941920065,5.266497855615953,14,4,2,1,0,0,1,0,0,1,0
1,0,0,1,0,24,0.125,0.0,0,32,0.15625,0,0,1,0,0,0,13,0,0,46501,280,0,0,4.9128759416127,5.2860873538358,3,3,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,45,0.2,0.26666666666666666,0,111,0.12612612612612611,0,0,1,0,1,0,54,3,1,232112,719,1,0,4.93812315948717,5.923333446191893,19,7,1,0,0,0,19,2,2,1,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,55,0.16363636363636364,0.07272727272727272,0,38,0.5,0,0,0,0,0,0,21,3,1,101479,334,1,0,4.830874474303673,5.249421652469856,9,1,0,0,0,0,2,0,0,0,0
1,0,0,1,0,392,0.061224489795918366,0.00510204081632653,0,139,0.09352517985611511,0,0,1,0,0,0,35,5,2,566996,2130,0,0,5.097298414353839,5.899270847643246,14,4,2,0,0,0,93,0,0,1,0
2,1,0,0,0,51,0.29411764705882354,0.0196078431372549,0,25,0.6,0,0,1,0,0,0,20,1,0,32883,485,16,0,4.897852849785959,5.218168252725981,5,7,2,1,0,0,4,4,0,0,0
1,0,0,0,0,7,1.0,0.0,0,11,0.36363636363636365,0,0,0,0,1,0,8,0,0,26859,127,1,0,5.283096817029863,5.332575578175979,3,6,4,0,0,0,2,2,0,0,0
3,2,0,2,0,338,0.03254437869822485,0.0029585798816568047,0,78,0.6538461538461539,0,0,0,0,0,0,21,1,1,175948,2246,21,0,4.792209755855438,5.240441636221951,7,9,0,1,0,0,21,13,13,1,1
1,0,1,0,0,111,0.9819819819819819,0.009009009009009009,0,88,0.7613636363636364,0,0,0,0,0,0,35,1,0,239392,1782,8,0,4.5585110568289835,5.167309082333656,6,1,0,0,0,0,27,27,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,79,0.10126582278481013,0.21518987341772153,0,62,0.3870967741935484,0,0,0,0,0,0,20,2,2,37858,460,5,0,4.6316096772301565,5.223361144662551,2,2,1,0,0,0,20,19,19,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,168481,5,58,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,158,0.13291139240506328,0.10759493670886076,0,120,0.4,0,0,1,1,1,0,83,6,4,184971,962,6,4,5.051309502632987,5.438049362473798,39,14,4,1,0,0,26,3,0,1,1
2,1,0,2,0,6,0.16666666666666666,0.0,0,38,1.0,0,0,0,0,0,0,14,4,1,22430,162,3,0,0.0,0.0,0,19,16,1,0,0,14,14,0,0,0
0,0,0,0,0,3324,0.007220216606498195,0.9626955475330926,0,141,0.3333333333333333,0,0,1,0,1,0,80,25,17,2689300,27067,12,0,4.504449277071327,5.341452636486614,10,1558,0,0,0,0,18,2,15,1,1
2,0,0,2,0,4,0.5,0.0,0,66,0.15151515151515152,0,0,0,0,0,0,51,1,0,130828,364,1,0,4.8678394986657585,5.100429063109459,29,2,0,0,0,0,4,3,3,1,0
4,0,1,2,0,50,0.12,0.08,0,78,0.3076923076923077,0,0,0,0,0,0,34,3,1,114925,477,0,0,4.9698027720689115,5.4153530091969175,17,18,11,1,0,0,11,10,0,0,0
0,0,0,0,0,94,0.40425531914893614,0.0,0,64,0.328125,1,0,1,1,1,0,50,8,5,1132623,937,0,0,4.889725220244891,5.607027696669342,24,1,0,0,0,0,2,2,0,1,1
1,0,0,0,0,96,0.16666666666666666,0.0625,0,84,0.4166666666666667,0,0,1,1,1,0,46,3,2,79648,652,3,0,4.973415139019479,5.680277306667715,14,4,3,1,0,0,25,3,0,0,0
0,0,0,0,0,295,0.0,0.0,0,112,0.24107142857142858,0,0,0,1,0,0,24,0,0,110242,1272,0,0,4.837374514583956,5.255001991797796,11,0,0,0,0,0,78,23,23,0,0
1,2,0,1,0,12,0.25,0.16666666666666666,0,9,0.3333333333333333,0,0,0,0,0,0,5,3,0,8562,99,0,0,0.0,0.0,0,6,0,1,0,0,2,0,0,0,0
1,0,0,1,0,47,0.5957446808510638,0.0,0,30,0.43333333333333335,0,1,0,0,1,0,21,0,0,31599,260,0,0,4.209050124518309,5.204441917044895,4,1,0,0,0,0,3,0,0,1,0
2,0,0,0,0,116,0.04310344827586207,0.0603448275862069,0,93,0.1935483870967742,0,0,1,0,0,0,54,2,2,92873,470,2,0,4.76703336907649,5.2431669393518705,15,2,0,0,0,0,15,6,0,0,1
1,0,0,1,0,173,0.5433526011560693,0.0,0,47,0.8085106382978723,0,0,0,0,0,0,10,1,1,112876,717,5,0,4.675772034785134,5.197433969302521,2,2,1,1,0,0,33,33,0,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,115650,5,330,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,4,0.0,0.25,0,15,0.2,0,0,0,1,0,0,10,3,0,123364,158,3,0,5.141310325256785,5.292808783168864,6,3,0,1,0,0,1,0,0,1,1
1,0,0,0,0,30,0.5333333333333333,0.06666666666666667,0,88,0.38636363636363635,0,1,1,1,1,0,64,2,0,192817,639,6,0,4.933132085715089,5.7182273633116445,26,10,2,0,0,0,15,11,1,0,1
1,0,1,0,0,20,0.85,0.0,0,20,0.35,0,0,0,0,0,0,6,0,0,16808,151,1,0,5.558512568569893,5.851587895323018,3,3,1,0,0,0,10,4,1,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,906,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,326,0.0,0.006134969325153374,0,119,0.08403361344537816,0,1,1,0,1,0,68,1,0,279768,1371,11,0,4.980949145721017,5.8869525478337685,49,17,9,1,0,0,31,0,0,0,1
12,0,0,1,0,260,0.0038461538461538464,0.0,0,40,0.1,0,0,0,0,0,0,10,0,0,87075,949,0,0,3.985418205617542,5.723221488187377,2,24,22,0,0,0,5,1,0,0,0
1,1,0,1,0,2,0.0,0.0,0,78,0.28205128205128205,0,0,0,0,0,0,6,0,0,372507,313,2,0,4.769082786483909,5.322637909841846,2,5,0,1,0,0,5,5,5,1,0
1,1,0,1,0,135,0.11851851851851852,0.014814814814814815,0,35,0.08571428571428572,0,0,0,0,1,0,12,1,1,70588,603,15,0,4.492112177789727,5.0588594745882345,2,13,3,1,0,0,4,0,0,1,0
2,0,0,0,0,245,0.06938775510204082,0.0,0,39,0.23076923076923078,0,0,0,0,0,0,17,2,1,228554,1374,0,0,4.654984683572713,5.243860427307945,1,6,0,0,0,0,11,2,0,1,0
0,0,0,0,0,14,1.0,0.0,0,41,0.2926829268292683,0,1,1,0,1,0,35,5,4,100432,102,1,0,4.942470074119923,5.554506473094234,17,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,218,0.04128440366972477,0.009174311926605505,0,88,0.1590909090909091,0,0,1,0,1,0,32,3,1,337812,1022,0,0,4.865915196675297,5.47712149106263,14,1,0,0,0,0,53,1,1,0,0
1,3,0,0,0,12,0.0,0.0,0,30,0.16666666666666666,0,0,0,0,1,0,15,2,1,33715,221,1,0,4.789535703238391,5.264004630988036,6,8,2,1,0,0,11,0,0,1,0
1,0,0,1,0,7,0.0,0.0,0,32,0.40625,0,0,0,0,0,0,11,2,0,223915,139,0,0,4.9085338854714395,5.305646813216861,2,2,0,0,0,0,2,0,0,1,0
0,0,0,0,0,297,0.24915824915824916,0.006734006734006734,0,79,0.6329113924050633,0,0,1,1,1,0,44,4,2,197592,776,11,0,4.436312320684617,5.546105356421717,10,2,0,0,0,0,18,18,0,1,0
0,0,0,0,0,3,0.0,0.0,0,3,0.3333333333333333,0,0,0,0,0,0,2,0,0,12066,19,0,0,4.933430287851426,4.933430287851426,1,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0,34,0.058823529411764705,0.058823529411764705,0,31,0.3225806451612903,0,0,0,0,0,0,15,2,1,53664,390,0,0,5.229768737152441,5.468261715690165,4,8,2,0,0,0,4,0,0,0,0
1,0,0,0,0,1205,0.006639004149377593,0.5369294605809128,0,129,0.10077519379844961,0,0,0,0,0,0,43,6,1,709995,6591,7,1,4.853356762999117,5.3491028764232444,18,285,1,0,0,0,78,1,0,1,0
3,1,0,0,0,262,0.06870229007633588,0.0,0,71,0.23943661971830985,0,0,0,0,0,0,46,5,1,201341,2306,5,0,4.446572479010812,5.302716235750985,7,29,19,1,0,0,5,2,0,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,96365,5,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,3,0.3333333333333333,0,0,0,0,0,0,3,2,0,2411,11,0,0,5.420289630179188,5.703799832460371,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,14,0.2857142857142857,0,0,1,0,0,0,9,1,0,78538,51,0,0,3.653951953956687,3.653951953956687,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,48,0.125,0.0,0,53,0.5094339622641509,0,0,0,0,0,0,31,1,1,700505,350,17,0,5.096432399282345,5.2652812450008435,14,0,0,0,0,0,13,2,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,95031,5,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,24,0.08333333333333333,0.0,0,39,0.07692307692307693,0,0,1,0,1,0,21,0,0,298584,543,0,0,5.128248753142151,5.865261759841252,18,8,4,0,0,1,12,1,0,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,172,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,149,0.06040268456375839,0.0,0,70,0.014285714285714285,0,0,0,0,0,0,53,2,1,133271,762,0,0,4.880766820536507,5.659743137619104,5,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,16617,5,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
