num_forms,num_password_inputs,external_form_action,empty_form_action,mailto_form_action,num_links,external_link_ratio,empty_link_ratio,ip_link_count,num_resources,external_resource_ratio,uses_eval,uses_document_write,uses_settimeout,uses_setinterval,uses_window_location,uses_onmouseover,num_scripts,num_iframes,hidden_iframes,html_length,num_tags,phishing_keyword_count,urgency_word_count,avg_js_entropy,max_js_entropy,obfuscated_js_count,input_count,hidden_fields_count,has_sensitive_fields,has_marquee,has_hidden_redirect,image_count,external_images_count,cdn_images_count,brand_impersonation,facebook_cookie_harvesting
0,0,0,0,0,1,1.0,0.0,0,9,0.0,0,0,0,0,0,0,0,0,0,8169,47,8,2,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,0,0,0.0,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,5680,58,2,0,0.0,0.0,0,4,0,0,0,0,2,2,2,1,0
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,166082,473,1,0,4.767166571237348,5.3777751197840935,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,167701,497,1,0,4.767530113472059,5.375130778194005,5,3,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.75,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,170789,502,1,0,4.771729574402371,5.383057912379588,5,3,0,1,0,0,2,2,2,1,1
1,1,0,0,0,16,0.3125,0.0625,0,20,0.35,0,0,0,0,0,0,8,0,0,79669,129,0,0,4.906696837987524,5.2615660084195355,6,4,2,1,0,0,6,2,0,1,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112519,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,163393,466,1,0,4.765955611618396,5.374262025448182,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,170545,625,1,0,4.767878366444033,5.37552188249065,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,169043,628,2,0,4.770200794893834,5.377204403531406,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,166346,476,1,0,4.771515262346923,5.3827303501719115,5,3,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,171787,1219,1,0,4.769591310645155,5.375442523010628,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165694,482,1,0,4.765813136884591,5.3781375286030375,5,2,0,1,0,0,2,2,2,0,1
1,1,0,1,0,2,0.0,1.0,0,16,0.8125,0,0,0,0,0,0,9,0,0,33044,61,8,0,5.555956428701413,5.555956428701413,2,7,4,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0.0,0.0,0,9,0.4444444444444444,0,0,0,0,1,0,6,0,0,7149,42,0,0,4.115954824885742,4.395827741956281,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,0.0,0.0,0,10,1.0,0,0,0,0,0,0,0,0,0,9067,43,2,0,0.0,0.0,0,0,0,0,0,0,4,4,4,1,0
1,1,0,1,0,0,0.0,0.0,0,11,0.8181818181818182,0,0,0,0,0,0,9,1,0,34142,50,4,0,5.558664431597798,5.558664431597798,2,3,0,1,0,0,1,0,0,0,0
8,0,0,7,0,3326,0.47384245339747444,0.5258568851473241,0,1631,0.019619865113427344,0,0,0,0,0,0,18,3,0,4778092,35187,20,0,4.770101539081678,5.380168963618324,5,1122,0,1,0,0,1576,3,2,1,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,168713,491,1,0,4.769189977038164,5.381061524794807,5,2,0,1,0,0,2,2,2,0,1
0,0,0,0,0,2,0.5,0.0,0,6,0.5,0,0,0,0,0,0,1,0,0,18740,35,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,1,0,2,0.5,0.0,0,55,0.4909090909090909,0,0,0,0,0,0,15,0,0,170320,503,1,0,4.775037594063602,5.37830186418044,5,3,0,1,0,0,1,1,1,1,1
2,0,0,1,0,2,0.5,0.0,0,53,0.4716981132075472,0,0,0,0,0,0,15,0,0,167363,476,1,0,4.774958880127191,5.377195033176434,5,2,0,1,0,0,1,1,1,0,1
0,0,0,0,0,1,1.0,0.0,0,9,0.0,0,0,0,0,0,0,0,0,0,8169,47,8,2,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,9,0.5555555555555556,0.1111111111111111,0,14,0.35714285714285715,0,0,0,0,0,0,8,0,0,78420,101,0,0,4.915823495986346,5.257978878749775,6,4,2,1,0,0,0,0,0,1,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112519,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,5,0.2,0.2,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,168344,487,1,0,4.768939514230108,5.38301501253787,5,2,0,1,0,0,2,2,2,0,1
0,0,0,0,0,2,1.0,0.0,0,8,0.0,0,1,0,0,0,0,5,0,0,3084,34,5,0,4.440562300796293,4.6550887846639055,2,0,0,0,0,0,1,0,0,0,0
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19228,62,2,0,4.877918233637599,5.225878454737644,7,4,0,1,0,0,6,6,0,1,0
0,0,0,0,0,1,1.0,0.0,0,9,0.0,0,0,0,0,0,0,0,0,0,8169,47,8,2,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19227,62,2,0,4.8700858913127005,5.185761648959037,7,4,0,1,0,0,6,6,0,1,0
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165521,478,1,0,4.766898109489692,5.379684632200709,5,2,0,1,0,0,2,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112519,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112678,935,3,1,4.944786785435893,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165725,482,1,0,4.765608045821844,5.380550914198128,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,164184,471,1,0,4.764720915757924,5.374907950551049,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,166006,477,1,0,4.771652772179956,5.374599584422467,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,2,0.5,0.0,0,55,0.4909090909090909,0,0,0,0,0,0,15,0,0,167043,478,1,0,4.771066604874767,5.367552371810575,5,2,0,1,0,0,1,1,1,0,1
2,0,0,1,0,2,0.5,0.0,0,53,0.4716981132075472,0,0,0,0,0,0,15,0,0,167504,476,1,0,4.771978157472926,5.378764025707489,5,2,0,1,0,0,1,1,1,0,1
1,1,0,1,0,2,0.0,1.0,0,16,0.8125,0,0,0,0,0,0,9,0,0,31797,61,8,0,5.590935730375439,5.590935730375439,2,7,4,1,0,0,1,0,0,0,0
1,0,1,0,0,0,0.0,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,5680,58,2,0,0.0,0.0,0,4,0,0,0,0,2,2,2,1,0
1,1,0,1,0,2,0.0,1.0,0,16,0.8125,0,0,0,0,0,0,9,0,0,31797,61,8,0,5.590935730375439,5.590935730375439,2,7,4,1,0,0,1,0,0,0,0
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,167664,478,1,0,4.775129359131568,5.378459922929495,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,2,0.5,0.0,0,56,0.5357142857142857,0,0,0,0,0,0,15,0,0,166514,477,1,0,4.7648496036132135,5.380632338090977,5,3,0,1,0,0,2,2,2,0,1
0,0,0,0,0,0,0.0,0.0,0,26,0.07692307692307693,0,0,0,0,1,0,19,0,0,119893,275,0,0,4.773850795284297,5.418951779606827,16,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,16,0.3125,0.0625,0,20,0.35,0,0,0,0,0,0,8,0,0,79619,129,0,0,4.906835995634295,5.262122639006619,6,4,2,1,0,0,6,2,0,1,0
0,0,0,0,0,0,0.0,0.0,0,26,0.07692307692307693,0,0,0,0,1,0,19,0,0,104988,268,2,0,4.808369454229879,5.4428031179498575,16,0,0,0,0,0,0,0,0,1,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112678,935,3,1,4.944786785435893,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112520,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,144,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,16,0.3125,0.0625,0,20,0.3,0,0,0,0,0,0,8,0,0,79624,129,0,0,4.907745877904429,5.265762168087158,6,4,2,1,0,0,6,1,0,1,0
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165155,470,1,0,4.775024835608624,5.370975167015849,5,2,0,1,0,0,2,2,2,0,1
1,0,0,1,0,0,0.0,0.0,0,4,0.25,0,0,0,0,0,0,3,1,0,5062,28,1,0,4.7146253073445505,5.137562315100861,1,1,1,0,0,0,1,0,0,0,0
2,0,0,1,0,4,0.25,0.25,0,55,0.5272727272727272,0,0,0,0,0,0,15,0,0,170984,505,1,0,4.771936935768392,5.381434030230737,5,2,0,1,0,0,3,3,3,0,1
1,0,0,1,0,0,0.0,0.0,0,8,0.25,0,0,0,0,0,0,1,0,0,23597,311,0,0,0.0,0.0,0,2,0,1,0,0,2,1,0,0,0
2,0,0,1,0,2,0.5,0.0,0,53,0.4716981132075472,0,0,0,0,0,0,15,0,0,167775,476,1,0,4.768727391208807,5.373744390794627,5,2,0,1,0,0,1,1,1,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112719,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,171739,830,2,0,4.769443426244308,5.379453035624106,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,167089,473,1,0,4.76971752917608,5.385583563105893,5,2,0,1,0,0,2,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112519,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19237,62,2,0,4.87342663586601,5.202465371725585,7,4,0,1,0,0,6,6,0,1,0
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,166853,488,1,0,4.76526710278065,5.38488572603168,5,2,0,1,0,0,2,2,2,0,1
1,1,0,0,0,16,0.3125,0.0625,0,20,0.35,0,0,0,0,0,0,8,0,0,79834,129,0,0,4.909871076135029,5.274262961009555,6,4,2,1,0,0,6,2,0,1,0
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165167,477,1,0,4.764117235043913,5.378190872021029,5,3,0,1,0,0,2,2,2,0,1
8,0,0,7,0,3328,0.4735576923076923,0.5258413461538461,0,1631,0.019619865113427344,0,0,0,0,0,0,18,3,0,4786145,35390,20,0,4.780971530977322,5.380237542625039,5,1123,0,1,0,0,1576,3,2,1,1
1,0,1,0,0,0,0.0,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,5698,58,2,0,0.0,0.0,0,4,0,0,0,0,2,2,2,1,0
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,166707,480,1,0,4.7672483047319965,5.373796959521802,5,3,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,167459,482,1,0,4.773147020549833,5.381294363409277,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,3,0.3333333333333333,0.0,0,53,0.4716981132075472,0,0,0,0,0,0,15,0,0,170466,651,1,0,4.771303601621504,5.379913442274612,5,2,0,1,0,0,1,1,1,0,1
2,0,0,1,0,2,0.5,0.0,0,56,0.5357142857142857,0,0,0,0,0,0,15,0,0,168196,494,2,0,4.765790479501387,5.374448631925363,5,3,0,1,0,0,2,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112519,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
1,0,1,0,0,0,0.0,0.0,0,4,0.75,0,0,0,0,0,0,0,0,0,2975,50,1,0,0.0,0.0,0,3,0,0,0,0,2,2,2,1,0
2,0,0,1,0,4,0.75,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,163886,467,1,0,4.7700391930179284,5.375346175859199,5,2,0,1,0,0,2,2,2,1,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165778,477,2,0,4.770345628210636,5.377630782502729,5,2,0,1,0,0,2,2,2,0,1
0,0,0,0,0,2,1.0,0.0,0,8,0.0,0,1,0,0,0,0,5,0,0,3109,34,7,0,4.440562300796293,4.6550887846639055,2,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,3,1.0,0.0,0,22,0.5,0,0,0,0,0,0,8,1,0,9600,61,2,0,5.3478969810082875,5.736157140250928,3,0,0,0,0,0,2,2,0,0,0
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,167645,484,1,0,4.77313888870284,5.385162545864961,5,3,0,1,0,0,2,2,2,0,1
2,0,0,1,0,5,0.2,0.2,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,173020,514,1,0,4.767276841892648,5.377244267777924,5,3,0,1,0,0,2,2,2,0,1
0,0,0,0,0,2,0.0,0.0,0,10,1.0,0,0,0,0,0,0,0,0,0,9067,43,2,0,0.0,0.0,0,0,0,0,0,0,4,4,4,1,0
1,0,0,1,0,3,1.0,0.0,0,22,0.5,0,0,0,0,0,0,8,1,0,9571,60,0,0,5.346271947432126,5.741359129966834,3,0,0,0,0,0,2,2,0,0,0
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165506,477,1,0,4.766753684927994,5.376499824371109,5,2,0,1,0,0,2,2,2,0,1
1,1,0,1,0,0,0.0,0.0,0,11,0.8181818181818182,0,0,0,0,0,0,9,1,0,34142,50,4,0,5.558664431597798,5.558664431597798,2,3,0,1,0,0,1,0,0,0,0
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,164962,472,1,0,4.772738489406428,5.378573964425126,5,2,0,1,0,0,2,2,2,0,1
1,0,1,0,0,1,1.0,0.0,0,4,0.5,0,0,0,0,0,0,0,0,0,2869,40,1,1,0.0,0.0,0,2,0,0,1,0,2,2,2,0,0
1,1,0,1,0,2,0.0,1.0,0,16,0.8125,0,0,0,0,0,0,9,0,0,33044,61,8,0,5.555956428701413,5.555956428701413,2,7,4,1,0,0,1,0,0,0,0
0,0,0,0,0,21,0.9523809523809523,0.0,0,23,0.17391304347826086,0,0,0,0,1,0,15,0,0,60042,157,1,0,4.574120435112679,4.9815287584867125,2,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0.0,0.0,0,12,0.4166666666666667,0,0,1,0,1,0,5,0,0,11127,128,2,0,4.789939614396909,4.875956513528753,2,5,0,1,0,0,2,0,0,1,0
2,0,0,1,0,2,0.5,0.0,0,54,0.48148148148148145,0,0,0,0,0,0,15,0,0,176593,545,1,0,4.775019587382184,5.383692543295688,5,2,0,1,0,0,1,1,1,0,1
2,0,0,1,0,2,0.5,0.0,0,54,0.48148148148148145,0,0,0,0,0,0,15,0,0,175217,534,1,0,4.775736765506303,5.372754041218923,5,2,0,1,0,0,1,1,1,0,1
1,1,0,1,0,2,0.0,1.0,0,16,0.8125,0,0,0,0,0,0,9,0,0,31797,61,8,0,5.590935730375439,5.590935730375439,2,7,4,1,0,0,1,0,0,0,0
1,1,0,1,0,2,0.0,1.0,0,16,0.8125,0,0,0,0,0,0,9,0,0,33044,61,8,0,5.555956428701413,5.555956428701413,2,7,4,1,0,0,1,0,0,0,0
0,0,0,0,0,2,0.0,0.0,0,10,1.0,0,0,0,0,0,0,0,0,0,9067,43,2,0,0.0,0.0,0,0,0,0,0,0,4,4,4,1,0
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,164273,466,1,0,4.765293163339992,5.379497379751188,5,2,0,1,0,0,2,2,2,0,1
1,1,0,0,0,16,0.3125,0.0625,0,20,0.3,0,0,0,0,0,0,8,0,0,79620,129,0,0,4.907707263333261,5.2656077098024845,6,4,2,1,0,0,6,1,0,1,0
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,167729,483,1,0,4.767989337154516,5.381806910757543,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165369,466,1,0,4.767811109818898,5.383213681476264,5,2,0,1,0,0,2,2,2,0,1
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19218,62,2,0,4.868803634213156,5.180305457615429,7,4,0,1,0,0,6,6,0,1,0
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,167463,483,2,0,4.766843223628538,5.379212380820118,5,2,0,1,0,0,2,2,2,0,1
1,1,0,0,0,16,0.3125,0.0625,0,20,0.3,0,0,0,0,0,0,8,0,0,79585,129,0,0,4.912675276130664,5.2854797609920965,6,4,2,1,0,0,6,1,0,1,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112520,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,2,0.5,0.0,0,55,0.509090909090909,0,0,0,0,0,0,15,0,0,164827,471,1,0,4.7743267162724425,5.37931606803535,5,2,0,1,0,0,3,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112520,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,2,0.5,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,164937,472,1,0,4.76914013358224,5.379063017923871,5,2,0,1,0,0,2,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112519,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165570,479,1,0,4.7655931181309805,5.378162452434898,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,166704,478,1,0,4.766115864492971,5.374207461239682,5,3,0,1,0,0,2,2,2,1,1
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19218,62,2,0,4.869647245750782,5.184523515303557,7,4,0,1,0,0,6,6,0,1,0
2,0,0,1,0,5,0.6,0.0,0,55,0.5272727272727272,0,0,0,0,0,0,15,0,0,170217,502,1,0,4.769929336190758,5.377491067802983,5,2,0,1,0,0,3,3,3,1,1
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19218,62,2,0,4.8702302859889794,5.187438716494547,7,4,0,1,0,0,6,6,0,1,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112724,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,141,0.5673758865248227,0,1,0,0,0,0,78,5,4,112635,936,3,1,4.873451250370694,5.47904299326782,35,16,0,0,0,0,55,45,0,0,1
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19206,62,2,0,4.8726283161878445,5.1984737733347535,7,4,0,1,0,0,6,6,0,1,0
2,0,0,1,0,4,1.0,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,166353,480,2,0,4.767752946431868,5.37735556619028,5,2,0,1,0,0,2,2,2,1,1
0,0,0,0,0,2,0.5,0.0,0,6,0.5,0,0,0,0,0,0,1,0,0,18740,35,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112679,935,3,1,4.944786785435893,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
8,0,0,7,0,3326,0.47384245339747444,0.5258568851473241,0,1630,0.017791411042944787,0,0,0,0,0,0,18,3,0,4781110,35188,20,0,4.774640260140331,5.376650241095259,5,1122,0,1,0,0,1575,2,1,1,1
8,0,0,7,0,3326,0.47384245339747444,0.5258568851473241,0,1631,0.019619865113427344,0,0,0,0,0,0,18,3,0,4778397,35184,20,0,4.770942054634612,5.377990339105083,5,1122,0,1,0,0,1576,3,2,1,1
2,0,0,1,0,1,0.0,0.0,0,69,0.42028985507246375,0,0,1,0,1,0,58,0,0,455067,247,0,0,4.989417301014305,5.615275886197908,27,4,0,0,0,0,2,2,0,0,1
1,1,0,0,0,16,0.3125,0.0625,0,20,0.3,0,0,0,0,0,0,8,0,0,79828,129,0,0,4.910384122829685,5.27631514778818,6,4,2,1,0,0,6,1,0,1,0
2,0,0,1,0,2,0.5,0.0,0,55,0.5272727272727272,0,0,0,0,0,0,15,0,0,169227,632,1,0,4.7716514695648184,5.38365115579022,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,2,0.5,0.0,0,55,0.509090909090909,0,0,0,0,0,0,15,0,0,164874,471,1,0,4.773612936069935,5.384710127931224,5,2,0,1,0,0,3,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,141,0.5673758865248227,0,1,0,0,0,0,78,5,4,112636,936,3,1,4.873451250370694,5.47904299326782,35,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,4,0.75,0.0,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,169273,501,1,0,4.771653954642031,5.376687889908344,5,3,0,1,0,0,2,2,2,1,1
1,1,0,0,0,16,0.3125,0.0625,0,20,0.3,0,0,0,0,0,0,8,0,0,79771,129,0,0,4.907460482987643,5.26462058842001,6,4,2,1,0,0,6,1,0,1,0
2,0,0,1,0,2,0.5,0.0,0,56,0.5357142857142857,0,0,0,0,0,0,15,0,0,166034,472,1,0,4.769938551684681,5.382389768895588,5,2,0,1,0,0,2,2,2,0,1
1,1,0,1,0,2,0.0,1.0,0,16,0.8125,0,0,0,0,0,0,9,0,0,31797,61,8,0,5.590935730375439,5.590935730375439,2,7,4,1,0,0,1,0,0,0,0
0,0,0,0,0,6,0.0,0.5,0,29,0.7586206896551724,0,0,0,1,0,0,9,1,1,40234,166,0,0,5.1167604196803,5.427664262748596,6,1,0,0,0,0,2,2,2,0,0
2,0,0,1,0,2,0.5,0.0,0,55,0.5272727272727272,0,0,0,0,0,0,15,0,0,169494,647,3,0,4.771760249849976,5.378567110543064,5,2,0,1,0,0,2,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112519,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,2,0.5,0.0,0,55,0.509090909090909,0,0,0,0,0,0,15,0,0,164782,471,1,0,4.774877195498089,5.381899864451862,5,2,0,1,0,0,3,2,2,0,1
1,1,0,0,0,16,0.3125,0.0625,0,20,0.3,0,0,0,0,0,0,8,0,0,79564,129,0,0,4.902482541581839,5.244708822796796,6,4,2,1,0,0,6,1,0,1,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112521,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
0,0,0,0,0,1,0.0,0.0,0,7,0.42857142857142855,0,0,0,0,0,0,1,0,0,6769,35,4,2,0.0,0.0,0,0,0,0,0,0,2,0,0,1,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112720,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
0,0,0,0,0,0,0.0,0.0,0,15,0.06666666666666667,0,0,0,0,0,0,1,0,0,11716,70,11,0,0.0,0.0,0,1,0,0,0,0,6,1,0,0,0
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112520,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165790,482,1,0,4.769977282712298,5.37586295966669,5,2,0,1,0,0,2,2,2,0,1
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165705,473,1,0,4.7702326827148696,5.384489852753844,5,2,0,1,0,0,2,2,2,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112518,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
9,0,9,0,0,224,0.8660714285714286,0.03125,0,140,0.5714285714285714,0,1,0,0,0,0,77,5,4,112520,935,3,1,4.873276958626356,5.47904299326782,34,16,0,0,0,0,55,45,0,0,1
2,0,0,1,0,4,0.75,0.0,0,55,0.5272727272727272,0,0,0,0,0,0,15,0,0,175506,542,1,0,4.770241752102633,5.373795992033466,5,2,0,1,0,0,2,2,2,1,1
0,0,0,0,0,1,1.0,0.0,0,9,0.0,0,0,0,0,0,0,0,0,0,8169,47,8,2,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0
